state,date,total_enrolment,monthly_growth,child_ratio,youth_ratio,adult_ratio,demo_update_pressure,biometric_update_pressure
Nagaland,2025-09-06,60,1.3758116883116882,0.42018398268398266,0.5733225108225107,0.006493506493506493,81.0,389.0
Nagaland,2025-09-07,24,2.5370370370370368,0.0462962962962963,0.9537037037037037,0.0,12.0,32.0
Nagaland,2025-09-08,120,0.9848182283666155,0.40831413210445466,0.5214861751152073,0.07019969278033796,175.0,669.0
Nagaland,2025-09-09,114,0.9072487206026105,0.42555200966016904,0.5472500143752516,0.02719797596457938,231.0,552.0
Nagaland,2025-09-10,83,0.4711111111111111,0.25574074074074077,0.6062962962962963,0.13796296296296298,186.0,493.0
Nagaland,2025-09-11,79,0.7094470046082949,0.234715821812596,0.6631336405529954,0.1021505376344086,64.0,593.0
Nagaland,2025-09-12,124,1.0113777281746033,0.21505456349206348,0.6259672619047619,0.1589781746031746,240.0,612.0
Nagaland,2025-09-13,32,0.671875,0.4,0.6,0.0,68.0,208.0
Nagaland,2025-09-14,14,-0.1685185185185185,0.3333333333333333,0.5833333333333334,0.08333333333333333,17.0,19.0
Nagaland,2025-09-15,95,0.4562049062049062,0.36424963924963927,0.4981240981240981,0.13762626262626262,224.0,543.0
Nagaland,2025-09-16,102,0.9925641025641025,0.29696275946275946,0.6186782661782662,0.08435897435897435,108.0,501.0
Nagaland,2025-09-17,75,0.7106321839080461,0.29540229885057473,0.5442528735632184,0.16034482758620688,218.0,635.0
Nagaland,2025-09-18,94,1.1606490872210955,0.29055104800540904,0.5867308992562542,0.1227180527383367,150.0,604.0
Nagaland,2025-09-19,107,1.0705844155844155,0.1788023088023088,0.7370562770562771,0.08414141414141414,21.0,728.0
Nagaland,2025-09-20,121,1.5631775276006046,0.3183995491687799,0.6798521990829683,0.0017482517482517483,36.0,0.0
Nagaland,2025-09-21,23,2.675925925925926,0.3333333333333333,0.6574074074074074,0.009259259259259259,0.0,0.0
Nagaland,2025-09-22,148,2.2144441206941203,0.23628593628593628,0.6952084952084953,0.0685055685055685,0.0,0.0
Nagaland,2025-09-23,103,0.7629416282642089,0.19308755760368665,0.7023425499231951,0.10456989247311828,0.0,0.0
Nagaland,2025-09-24,112,0.8606504606504606,0.20622710622710622,0.7070984570984571,0.08667443667443668,0.0,0.0
Nagaland,2025-09-25,97,0.6981438812083974,0.23524065540194575,0.7225166410650281,0.042242703533026116,0.0,0.0
Nagaland,2025-09-26,130,0.6966765873015873,0.2370580808080808,0.6382124819624819,0.12472943722943723,0.0,0.0
Nagaland,2025-09-27,59,0.9976874003189792,0.33267543859649124,0.6048245614035087,0.0625,0.0,0.0
Nagaland,2025-09-28,5,0.25,0.25,0.5,0.25,0.0,0.0
Nagaland,2025-09-29,114,1.1164257785225529,0.2863415258576549,0.7136584741423451,0.0,0.0,0.0
Nagaland,2025-09-30,133,1.3360987836949376,0.38220742932281393,0.617792570677186,0.0,0.0,0.0
Nagaland,2025-10-13,79,0.6963875205254516,0.23973727422003285,0.7499178981937602,0.010344827586206898,4.0,0.0
Nagaland,2025-10-15,177,1.1380603523460666,0.452145473574045,0.547854526425955,0.0,56.0,0.0
Nagaland,2025-10-16,100,0.9187042124542124,0.2298992673992674,0.7701007326007326,0.0,70.0,0.0
Nagaland,2025-10-17,102,1.6344314381270906,0.5087203376333811,0.482366618888358,0.00891304347826087,30.0,0.0
Nagaland,2025-10-18,140,0.6556499872676342,0.2998737373737374,0.5311942959001783,0.16893196672608438,52.0,0.0
Nagaland,2025-10-19,179,1.759106714124015,0.3115675414550847,0.6861700151060013,0.0022624434389140274,66.0,0.0
Nagaland,2025-10-20,68,0.477891156462585,0.24111866969009826,0.7588813303099018,0.0,0.0,0.0
Nagaland,2025-10-21,53,0.46594202898550724,0.24492753623188404,0.3811594202898551,0.3739130434782609,13.0,0.0
Nagaland,2025-10-22,6,-0.1388888888888889,0.0,0.3333333333333333,0.6666666666666666,4.0,0.0
Nagaland,2025-10-23,2,0.0,0.5,0.0,0.5,11.0,0.0
Nagaland,2025-10-24,182,0.9339804842853623,0.2733084327596523,0.7144964452891281,0.012195121951219513,146.0,0.0
Nagaland,2025-10-25,179,0.9947349947349946,0.4107245232245232,0.5892754767754768,0.0,0.0,0.0
Nagaland,2025-10-26,110,0.9155067155067155,0.197996447996448,0.7367354867354867,0.06526806526806526,82.0,0.0
ODISHA,2025-09-17,1,0.0,1.0,0.0,0.0,0.0,1.0
Odisha,2025-04-01,276,0.0,0.6594202898550725,0.2971014492753623,0.043478260869565216,0.0,290862.0
Odisha,2025-07-01,529,1.6978385807096452,0.582553180423363,0.32915951526499193,0.08828730431164508,5316.0,318143.0
Odisha,2025-09-01,3434,0.8095870197632306,0.8173334145908802,0.18266658540911976,0.0,5551.0,16406.0
Odisha,2025-09-02,2488,0.7790275369430535,0.8104618751150617,0.18930238702543792,0.00023573785950023574,4267.0,15444.0
Odisha,2025-09-03,2334,0.7415569579972067,0.8154052172391462,0.18408785892306942,0.0005069238377843719,4062.0,11168.0
Odisha,2025-09-04,2485,0.7092799202293842,0.8068369548190275,0.19168002689297503,0.001483018287997541,3812.0,14098.0
Odisha,2025-09-05,1439,0.6278001581044038,0.8443843426511163,0.15502359103745683,0.0005920663114268798,4092.0,6896.0
Odisha,2025-09-06,2654,0.6503559913928448,0.8160731356924363,0.1832296965515724,0.0006971677559912854,2389.0,12123.0
Odisha,2025-09-07,108,0.32935323383084575,0.9082089552238806,0.09179104477611941,0.0,517.0,496.0
Odisha,2025-09-08,3509,0.8781155046634722,0.8216741481748262,0.17547920352398,0.002846648301193756,5335.0,15689.0
Odisha,2025-09-09,3113,0.7284601686040222,0.8050164897697138,0.1939610153427605,0.0010224948875255623,4976.0,14338.0
Odisha,2025-09-10,2857,0.6469383819382917,0.8053647121008796,0.19356554035953982,0.001069747539580659,6631.0,12505.0
Odisha,2025-09-11,2536,0.6998614292024115,0.7999765433304896,0.2000234566695105,0.0,4147.0,12698.0
Odisha,2025-09-12,2694,0.643297981870987,0.8072528864174874,0.19211219294759194,0.0006349206349206349,6643.0,12354.0
Odisha,2025-09-13,1758,0.5778385902660965,0.8121177583756981,0.1877257471016101,0.0001564945226917058,3137.0,8689.0
Odisha,2025-09-14,132,0.43676913803496087,0.7620554550934298,0.23794454490657022,0.0,268.0,626.0
Odisha,2025-09-15,1852,0.5476918216567809,0.7981928280879872,0.2009233335281745,0.0008838383838383837,7269.0,13320.0
Odisha,2025-09-16,2086,0.6116452211803919,0.786441398767602,0.2116005592743561,0.001958041958041958,1876.0,12576.0
Odisha,2025-09-17,1228,0.6998228075884435,0.7957747354847131,0.20112609096156792,0.0030991735537190084,3853.0,7014.0
Odisha,2025-09-18,2013,0.6481268584393121,0.8389381962654757,0.1607801135936792,0.00028169014084507044,3800.0,12595.0
Odisha,2025-09-19,2327,0.8132431013049352,0.7995957647641077,0.19957327607159983,0.0008309591642924975,2382.0,9556.0
Odisha,2025-09-20,1669,0.6094760928293861,0.8184920406203027,0.17974463649568476,0.0017633228840125393,1869.0,0.0
Odisha,2025-09-21,34,0.10919540229885057,0.7586206896551724,0.2413793103448276,0.0,0.0,0.0
Odisha,2025-09-22,2117,0.6297280399569132,0.8002541054407252,0.19962852366725606,0.00011737089201877934,0.0,0.0
Odisha,2025-09-23,1566,0.54196144338465,0.8064569589959539,0.19274175895276402,0.0008012820512820513,0.0,0.0
Odisha,2025-09-24,1624,0.6260745590278683,0.816794835588242,0.18203929265765095,0.0011658717541070483,0.0,0.0
Odisha,2025-09-25,1980,0.620070984774376,0.8330031183365403,0.16681650648308458,0.00018037518037518038,0.0,0.0
Odisha,2025-09-26,1081,0.5740806615155912,0.7893235560205888,0.20772659147203656,0.0029498525073746312,0.0,0.0
Odisha,2025-09-27,377,0.20957238299757983,0.7951443569553805,0.20429321334833148,0.000562429696287964,0.0,0.0
Odisha,2025-09-28,14,0.030303030303030297,0.8787878787878788,0.1212121212121212,0.0,0.0,0.0
Odisha,2025-09-29,104,0.07971014492753623,0.6938405797101449,0.3061594202898551,0.0,0.0,0.0
Odisha,2025-09-30,13,0.08333333333333333,0.2333333333333333,0.7666666666666667,0.0,0.0,0.0
Odisha,2025-10-13,1706,0.5774125869531498,0.839134591493863,0.15763693168494494,0.0032284768211920532,982.0,0.0
Odisha,2025-10-15,2357,0.5037499558100894,0.8101636964248322,0.18126169333017886,0.008574610244988864,2473.0,0.0
Odisha,2025-10-16,1303,0.42291197246058027,0.7865070488656918,0.20068555569363325,0.012807395440674925,2430.0,0.0
Odisha,2025-10-17,2965,0.7647124715251218,0.8254787536629433,0.1726840646454167,0.0018371816916400558,1324.0,0.0
Odisha,2025-10-18,1943,0.4957424342662741,0.8098694377429553,0.1835688626602421,0.006561699596802677,1874.0,0.0
Odisha,2025-10-19,2212,0.5568550181187499,0.8624838756095982,0.13602414378614977,0.0014919806042521446,1273.0,0.0
Odisha,2025-10-20,436,0.18923000496770986,0.8659960258320913,0.13340784898161948,0.0005961251862891207,0.0,0.0
Odisha,2025-10-21,257,0.146031746031746,0.7423280423280424,0.25502645502645505,0.0026455026455026454,394.0,0.0
Odisha,2025-10-22,6,0.0,1.0,0.0,0.0,37.0,0.0
Odisha,2025-10-23,9,0.0625,0.25,0.0,0.75,88.0,0.0
Odisha,2025-10-24,1175,0.39283446670795025,0.8076853244964164,0.18554732384888364,0.006767351654700008,2098.0,0.0
Odisha,2025-10-25,1805,0.4744519731102185,0.8210470629588278,0.17762270409329234,0.0013302329478800067,0.0,0.0
Odisha,2025-10-26,547,0.24159441233140655,0.703757225433526,0.2923892100192678,0.0038535645472061657,4566.0,0.0
Orissa,2025-09-01,106,0.17841880341880342,0.8417721518987342,0.15822784810126583,0.0,201.0,586.0
Orissa,2025-09-02,73,0.12485875706214689,0.8276836158192091,0.17231638418079095,0.0,213.0,491.0
Orissa,2025-09-03,56,0.10992907801418439,0.9113475177304965,0.08865248226950354,0.0,127.0,368.0
Orissa,2025-09-04,85,0.15151515151515152,0.9015151515151515,0.09848484848484848,0.0,200.0,531.0
Orissa,2025-09-05,41,0.1954022988505747,0.7586206896551724,0.2413793103448276,0.0,144.0,195.0
Orissa,2025-09-06,82,0.12121212121212122,0.8383838383838385,0.1616161616161616,0.0,87.0,397.0
Orissa,2025-09-07,4,0.0,0.5,0.5,0.0,16.0,27.0
Orissa,2025-09-08,93,0.1642156862745098,0.7867647058823529,0.21323529411764705,0.0,157.0,531.0
Orissa,2025-09-09,95,0.1150462962962963,0.8289351851851852,0.1710648148148148,0.0,217.0,559.0
Orissa,2025-09-10,83,0.09950248756218905,0.835820895522388,0.16417910447761194,0.0,183.0,468.0
Orissa,2025-09-11,74,0.20818181818181816,0.7993939393939394,0.2006060606060606,0.0,205.0,513.0
Orissa,2025-09-12,89,0.07142857142857142,0.8095238095238095,0.19047619047619047,0.0,225.0,454.0
Orissa,2025-09-13,60,0.07232704402515723,0.8364779874213837,0.16352201257861634,0.0,104.0,322.0
Orissa,2025-09-14,8,0.07142857142857142,0.8571428571428571,0.14285714285714285,0.0,6.0,34.0
Orissa,2025-09-15,62,0.17092198581560283,0.9148936170212766,0.0851063829787234,0.0,230.0,470.0
Orissa,2025-09-16,72,0.16405228758169932,0.8137254901960784,0.18627450980392157,0.0,70.0,497.0
Orissa,2025-09-17,46,0.09583333333333333,0.8625,0.1375,0.0,188.0,314.0
Orissa,2025-09-18,95,0.21393034825870644,0.8544776119402985,0.1455223880597015,0.0,209.0,518.0
Orissa,2025-09-19,63,0.1526143790849673,0.8333333333333334,0.16666666666666666,0.0,95.0,353.0
Orissa,2025-09-20,66,0.11011904761904763,0.7827380952380952,0.21726190476190474,0.0,68.0,0.0
Orissa,2025-09-21,2,0.0,0.5,0.5,0.0,0.0,0.0
Orissa,2025-09-22,88,0.39088203463203464,0.8291666666666666,0.17083333333333334,0.0,0.0,0.0
Orissa,2025-09-23,64,0.28472222222222227,0.7954545454545454,0.20454545454545456,0.0,0.0,0.0
Orissa,2025-09-24,69,0.09722222222222222,0.9113247863247863,0.08867521367521367,0.0,0.0,0.0
Orissa,2025-09-25,71,0.1792452830188679,0.8364779874213837,0.16352201257861634,0.0,0.0,0.0
Orissa,2025-09-26,30,0.1,0.88,0.12,0.0,0.0,0.0
Orissa,2025-09-27,11,0.05,0.85,0.15,0.0,0.0,0.0
Orissa,2025-09-29,5,0.0,1.0,0.0,0.0,0.0,0.0
Orissa,2025-10-13,77,0.1415343915343915,0.9140211640211641,0.08597883597883597,0.0,24.0,0.0
Orissa,2025-10-15,68,0.07103825136612021,0.8852459016393442,0.11475409836065574,0.0,93.0,0.0
Orissa,2025-10-16,33,0.08045977011494251,0.8793103448275862,0.1206896551724138,0.0,74.0,0.0
Orissa,2025-10-17,118,0.2643162393162393,0.8741452991452991,0.12585470085470085,0.0,80.0,0.0
Orissa,2025-10-18,65,0.09696969696969697,0.9090909090909091,0.09090909090909091,0.0,92.0,0.0
Orissa,2025-10-19,95,0.20343137254901958,0.8786764705882353,0.1213235294117647,0.0,53.0,0.0
Orissa,2025-10-20,15,0.10256410256410256,1.0,0.0,0.0,0.0,0.0
Orissa,2025-10-21,13,0.041666666666666664,0.875,0.125,0.0,8.0,0.0
Orissa,2025-10-24,37,0.04411764705882353,0.7941176470588235,0.20588235294117646,0.0,85.0,0.0
Orissa,2025-10-25,62,0.10666666666666666,0.8066666666666668,0.19333333333333333,0.0,0.0,0.0
Orissa,2025-10-26,16,0.03333333333333333,0.8666666666666667,0.13333333333333333,0.0,106.0,0.0
Pondicherry,2025-09-01,48,1.2726190476190475,1.0,0.0,0.0,50.0,306.0
Pondicherry,2025-09-02,37,0.6490196078431373,0.9705882352941176,0.029411764705882353,0.0,57.0,308.0
Pondicherry,2025-09-03,27,0.3154761904761904,1.0,0.0,0.0,60.0,273.0
Pondicherry,2025-09-04,42,0.6324074074074074,0.8888888888888888,0.1111111111111111,0.0,19.0,388.0
Pondicherry,2025-09-06,13,0.3645833333333333,0.875,0.125,0.0,22.0,165.0
Pondicherry,2025-09-07,1,0.0,1.0,0.0,0.0,1.0,7.0
Pondicherry,2025-09-08,24,0.532051282051282,0.8782051282051282,0.12179487179487179,0.0,40.0,385.0
Pondicherry,2025-09-09,48,0.8032051282051282,0.95,0.05,0.0,54.0,354.0
Pondicherry,2025-09-10,33,0.42592592592592593,0.9722222222222222,0.027777777777777776,0.0,52.0,300.0
Pondicherry,2025-09-11,14,0.1212121212121212,0.9545454545454546,0.045454545454545456,0.0,28.0,255.0
Pondicherry,2025-09-12,19,0.34722222222222215,0.8472222222222222,0.15277777777777776,0.0,81.0,325.0
Pondicherry,2025-09-13,12,0.1,0.75,0.25,0.0,28.0,271.0
Pondicherry,2025-09-15,20,0.1346153846153846,0.8461538461538461,0.15384615384615385,0.0,81.0,360.0
Pondicherry,2025-09-16,14,0.275,1.0,0.0,0.0,25.0,361.0
Pondicherry,2025-09-17,15,0.41111111111111115,0.7777777777777778,0.2222222222222222,0.0,36.0,306.0
Pondicherry,2025-09-18,10,0.05555555555555555,1.0,0.0,0.0,51.0,306.0
Pondicherry,2025-09-19,12,0.12962962962962962,1.0,0.0,0.0,28.0,225.0
Pondicherry,2025-09-20,19,0.3194444444444444,0.8541666666666666,0.14583333333333334,0.0,12.0,0.0
Pondicherry,2025-09-22,16,0.19444444444444442,0.9444444444444445,0.05555555555555555,0.0,0.0,0.0
Pondicherry,2025-09-23,17,0.16666666666666666,0.9696969696969696,0.0303030303030303,0.0,0.0,0.0
Pondicherry,2025-09-24,19,0.25,1.0,0.0,0.0,0.0,0.0
Pondicherry,2025-09-25,11,-0.02380952380952382,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0
Pondicherry,2025-09-26,11,0.05,1.0,0.0,0.0,0.0,0.0
Pondicherry,2025-09-27,9,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0
Pondicherry,2025-09-29,14,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
Pondicherry,2025-09-30,11,0.16666666666666666,1.0,0.0,0.0,0.0,0.0
Pondicherry,2025-10-13,9,-0.05555555555555555,0.6666666666666666,0.3333333333333333,0.0,15.0,0.0
Pondicherry,2025-10-15,14,0.08333333333333333,1.0,0.0,0.0,24.0,0.0
Pondicherry,2025-10-16,6,0.0,1.0,0.0,0.0,17.0,0.0
Pondicherry,2025-10-17,13,0.2222222222222222,1.0,0.0,0.0,15.0,0.0
Pondicherry,2025-10-18,18,0.15384615384615385,0.9230769230769231,0.07692307692307693,0.0,9.0,0.0
Pondicherry,2025-10-19,17,0.16025641025641024,0.8461538461538461,0.15384615384615385,0.0,11.0,0.0
Pondicherry,2025-10-20,2,0.0,1.0,0.0,0.0,0.0,0.0
Pondicherry,2025-10-21,4,0.0,1.0,0.0,0.0,3.0,0.0
Pondicherry,2025-10-24,12,0.15,0.85,0.15,0.0,18.0,0.0
Pondicherry,2025-10-25,22,0.14444444444444443,0.9,0.1,0.0,0.0,0.0
Pondicherry,2025-10-26,13,0.24074074074074073,0.8888888888888888,0.1111111111111111,0.0,46.0,0.0
Puducherry,2025-09-01,56,0.40367965367965364,0.9855072463768116,0.0,0.014492753623188404,73.0,414.0
Puducherry,2025-09-02,47,0.5296296296296297,0.9629629629629629,0.009259259259259259,0.027777777777777776,91.0,383.0
Puducherry,2025-09-03,38,0.4912698412698413,0.9444444444444444,0.05555555555555555,0.0,103.0,391.0
Puducherry,2025-09-04,23,0.19642857142857142,0.9285714285714286,0.05357142857142857,0.017857142857142856,99.0,406.0
Puducherry,2025-09-05,3,-0.16666666666666666,1.0,0.0,0.0,45.0,260.0
Puducherry,2025-09-06,13,0.15,0.9,0.1,0.0,31.0,383.0
Puducherry,2025-09-07,1,0.0,1.0,0.0,0.0,5.0,10.0
Puducherry,2025-09-08,30,0.18518518518518517,0.8888888888888888,0.05555555555555555,0.05555555555555555,123.0,638.0
Puducherry,2025-09-09,40,0.592436974789916,0.7647058823529411,0.23529411764705882,0.0,107.0,459.0
Puducherry,2025-09-10,33,0.373015873015873,0.9047619047619048,0.047619047619047616,0.047619047619047616,94.0,412.0
Puducherry,2025-09-11,22,0.19090909090909092,0.8181818181818182,0.09090909090909091,0.09090909090909091,99.0,442.0
Puducherry,2025-09-12,25,0.15740740740740738,0.925925925925926,0.07407407407407407,0.0,167.0,445.0
Puducherry,2025-09-13,16,0.23148148148148145,0.9629629629629629,0.037037037037037035,0.0,117.0,625.0
Puducherry,2025-09-14,3,0.25,1.0,0.0,0.0,3.0,5.0
Puducherry,2025-09-15,27,0.21568627450980388,0.8627450980392156,0.11764705882352941,0.0196078431372549,186.0,470.0
Puducherry,2025-09-16,16,0.19696969696969696,1.0,0.0,0.0,73.0,417.0
Puducherry,2025-09-17,23,0.22549019607843135,0.7352941176470589,0.14705882352941177,0.11764705882352941,114.0,336.0
Puducherry,2025-09-18,13,0.045454545454545456,0.9090909090909091,0.09090909090909091,0.0,58.0,444.0
Puducherry,2025-09-19,17,0.11538461538461539,0.7692307692307693,0.23076923076923078,0.0,46.0,262.0
Puducherry,2025-09-20,16,0.03571428571428571,0.9285714285714286,0.07142857142857142,0.0,41.0,0.0
Puducherry,2025-09-21,2,0.0,1.0,0.0,0.0,0.0,0.0
Puducherry,2025-09-22,27,0.4166666666666667,0.8777777777777778,0.12222222222222222,0.0,0.0,0.0
Puducherry,2025-09-23,13,0.2037037037037037,0.8518518518518517,0.14814814814814814,0.0,0.0,0.0
Puducherry,2025-09-24,19,0.15555555555555553,0.9666666666666667,0.0,0.03333333333333333,0.0,0.0
Puducherry,2025-09-25,22,0.3641025641025641,0.8076923076923077,0.19230769230769232,0.0,0.0,0.0
Puducherry,2025-09-26,17,0.10714285714285714,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0
Puducherry,2025-09-27,12,0.1,1.0,0.0,0.0,0.0,0.0
Puducherry,2025-09-29,14,0.16666666666666666,1.0,0.0,0.0,0.0,0.0
Puducherry,2025-09-30,16,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0
Puducherry,2025-10-13,18,0.24358974358974358,0.8974358974358974,0.10256410256410256,0.0,6.0,0.0
Puducherry,2025-10-15,20,0.20512820512820512,0.8846153846153846,0.07692307692307693,0.038461538461538464,34.0,0.0
Puducherry,2025-10-16,14,0.18181818181818182,0.7727272727272727,0.18181818181818182,0.045454545454545456,36.0,0.0
Puducherry,2025-10-17,14,0.18333333333333332,0.9,0.1,0.0,38.0,0.0
Puducherry,2025-10-18,17,0.10714285714285714,0.9285714285714286,0.07142857142857142,0.0,11.0,0.0
Puducherry,2025-10-19,20,0.2708333333333333,0.9097222222222222,0.09027777777777778,0.0,34.0,0.0
Puducherry,2025-10-20,6,0.2,1.0,0.0,0.0,0.0,0.0
Puducherry,2025-10-21,6,0.375,0.9166666666666666,0.0,0.08333333333333333,6.0,0.0
Puducherry,2025-10-24,15,0.18939393939393936,0.9318181818181818,0.06818181818181818,0.0,22.0,0.0
Puducherry,2025-10-25,28,0.21052631578947367,0.7631578947368421,0.23684210526315788,0.0,0.0,0.0
Puducherry,2025-10-26,37,0.622549019607843,1.0,0.0,0.0,244.0,0.0
Punjab,2025-03-09,49,0.0,0.2857142857142857,0.30612244897959184,0.40816326530612246,0.0,0.0
Punjab,2025-03-20,131,1.6734693877551021,0.7938931297709924,0.09923664122137404,0.10687022900763359,0.0,0.0
Punjab,2025-04-01,5753,0.9208706885663912,0.6796016342070722,0.2007813475769041,0.11961701821602361,10592.0,212563.0
Punjab,2025-05-01,3767,0.38895605212913165,0.6638490096343082,0.2525646326652885,0.08358635770040325,26137.0,194508.0
Punjab,2025-06-01,2742,0.48321379487459415,0.6128455293853865,0.2945296907496432,0.09262477986497022,19240.0,221505.0
Punjab,2025-07-01,8511,0.8098352088692778,0.6597707226435194,0.25273446637192537,0.0874948109845552,42886.0,277717.0
Punjab,2025-09-01,618,0.5435043108601427,0.8558370375616103,0.13345345775298142,0.0107095046854083,1897.0,5940.0
Punjab,2025-09-02,699,0.7034530976058981,0.8439589518450544,0.14549065712646683,0.010550391028478679,2062.0,5042.0
